,Haiku,Sexe réel,Sexe prédit,Proba prédite homme,Proba prédite femme
1460,le nom\\que je ne voulais pas voir -\\café amer,H,H,0.35815334605685756,0.6418466539431424
1946,Lune d'hiver -\\des péripatéticiennes\\frappent dans leurs mains,F,H,0.0878048731397374,0.9121951268602626
2099,flaque d'eau sur la grève\\son petit pied disparaît\\dans un nuage,H,H,0.09811374148711594,0.9018862585128841
3156,Chardons en fleur -\\Dans l'amas de tôle\\Un bras,H,H,0.3945685102130496,0.6054314897869504
2446,Ecole buissonnière\\dans la rangée des fourmis\\une à contresens,H,H,0.009595076308228201,0.9904049236917718
3095,"Rentrée d'automne,\\un papillon blanc\\dans le métro",H,H,0.0023047377490764687,0.9976952622509235
1474,grange en ruine -\\une odeur de paille\\au soleil couchant,H,H,0.03485805025252253,0.9651419497474775
2497,Emménagement\\Un salon bien ordonné\\Dans le camion,H,F,0.5909268865598696,0.40907311344013036
1611,papier journal -\\les pointes des haricots\\sur la nécrologie,H,F,0.637268911436571,0.3627310885634289
2622,mon stylo vide\\en laissant entrer la nuit\\je recharge,H,H,0.19352804759670839,0.8064719524032916
166,dans la cour vide\\seuls des sachets en plastique\\font la ronde,H,H,0.05745261238905952,0.9425473876109405
27,carrefour\\le coeur brun\\d'une pomme,F,F,0.896858263339618,0.1031417366603819
672,muezzin de l'aube-\\les ronrons du chat\\dans mon oreille,F,F,0.9063471016414282,0.09365289835857188
1196,bruit de l'aspirateur -\\le soleil se cache\\derrière un nuage,H,F,0.9610662249848179,0.0389337750151821
573,Lingerie fine -\\le parfum des roses\\après la pluie,F,H,0.48555097174026673,0.5144490282597333
112,lune du chasseur --\\elle me demande si j'ai trouvé\\ce que je cherchais,H,H,0.07772319315971687,0.9222768068402831
2191,L'automne est parti\\cette nuit et ce matin\\l'été d'une mangue,H,H,0.0755452183358244,0.9244547816641756
597,(le froid soudain--\\une fraîche couche de glace\\sur la sortie de secours),H,H,0.04196548662628907,0.9580345133737109
2442,éclair à la fenêtre --\\le train arrêté\\dans l'orage,H,H,0.013019982684258635,0.9869800173157414
2484,"Ascension,\\le soleil\\dans mon café noir",H,H,0.16620935944001458,0.8337906405599854
833,insomnie\\la danse des étoiles\\un moment,F,H,0.06369795212940976,0.9363020478705902
1107,le soleil levant -\\dans la vitre givrée\\un amas d'étoiles,H,H,0.09228525903631823,0.9077147409636818
2553,changement climatique -\\les fleurs du magnolia\\noyées dans le vert,H,H,0.23914551741318768,0.7608544825868123
377,Pont Jacques-Cartier\\Au matin une brume dense\\Les autos disparaissent,F,H,0.056168266052799565,0.9438317339472004
150,la guêpe\\prise entre les vitres\\première lumière de printemps,H,H,0.12177175890811431,0.8782282410918857
805,chambre vide -\\les ombres des clous\\sur les murs,H,H,0.01503478294718974,0.9849652170528103
1642,le radiateur derrière la porte\\canicule de juillet,H,F,0.6352571773695596,0.36474282263044044
3256,première neige --\\un rasage\\presque parfait,H,H,0.1145181391213248,0.8854818608786752
2295,Gaza sous les bombes --\\le croissant de lune\\si mince ce soir,H,H,0.03719395145877735,0.9628060485412226
1625,fin d'orage\\le ciel se repose\\dans les flaques,H,H,0.0547386310096698,0.9452613689903302
1830,brumaille d'Octobre-\\une touche d'harissa\\sur les œufs brouillés,F,F,0.5240318234033601,0.47596817659663987
3282,Nuit étoilée -\\sur la grand route\\un camion change de vitesse,H,H,0.02371131165272644,0.9762886883472736
3184,bras mort du canal -\\la course soudaine\\d'une poule d'eau,H,H,0.009555729551052106,0.9904442704489479
2706,chemin à l'aube\\l'ouvrage des araignées\\sur mon front,H,H,0.07429740048056899,0.925702599519431
2585,matin de brume -\\elle taille au plus fin\\son crayon à paupières,H,H,0.08209096155587026,0.9179090384441297
862,Nuit indigo.\\Le noir profond de la lune\\juste entamé.,H,H,0.24491645201212542,0.7550835479878746
815,route côtière...\\les spinnakers gonflés\\de soleil,F,F,0.9270972394188681,0.07290276058113188
1224,La ville est dévastée.\\L'ombre d'un dictateur.\\Dans la mosquée.,H,H,0.15020918707995123,0.8497908129200488
156,Les jardins d'Alep en 2016\\même l'escargot\\a laissé sa coquille et s'est enfui,H,H,0.005634181632883872,0.9943658183671161
447,étoiles au crépuscule\\une nuée de bourgeons de saule\\à la porte,F,H,0.11544600300270846,0.8845539969972915
372,(panneau Ceinture de sécurité\\tout ce qui reste\\sur le pont dévasté),H,H,0.09423178060283699,0.905768219397163
1989,"Pluie et vent,\\au fond du bassin les pierres\\frissonnent",H,F,0.6194345073591382,0.3805654926408618
1771,un peu de vent\\sur mes épaules nues\\odeur de matin,F,F,0.9369159958141705,0.0630840041858295
1964,plein été –\\la lumière aveuglante\\du bloc opératoire,H,H,0.22305894588747477,0.7769410541125252
1230,une vraie merveille du monde --\\comment elle remplit\\son T-shirt Grand Canyon,H,H,0.03610189712004208,0.9638981028799579
115,   dans la cour\\   au milieu de notre dispute --\\   une libellule rouge,F,H,0.001087234470505738,0.9989127655294943
1814,fin du jour --\\sur les ailes des hirondelles\\encore un peu de soleil,H,F,0.5100666672398602,0.48993333276013984
1541,dans la vapeur\\de ma tasse de thé\\la lune montante,H,H,0.14542533349860476,0.8545746665013952
1136,champs nus -\\la ligne à haute tension\\à pas de géants,H,H,0.00522693926668405,0.994773060733316
2064,quinze ans déjà* ...\\une autre fleur est tombée\\du magnolia blanc,H,H,0.38941678150376935,0.6105832184962307
1835,bruissement d'ailes\\des chauves-souris -\\la nuit descend,H,H,0.06810400403906247,0.9318959959609375
2651,"tandis qu'il me cause\\sur la galerie\\mon ombre, se cache...",F,H,0.0684754220298388,0.9315245779701612
3067,j'attends le bus --\\au bout de la rue\\coucher de soleil,H,H,0.009009558745302848,0.9909904412546972
1618,"Ecrit en trois lignes\\sur le pot de confiture\\date, lieu et fruit",H,H,0.06138461570043108,0.9386153842995689
2092,dans la souche creuse\\du vieil arbre\\des coquelicots en fleurs,H,H,0.4504583633120359,0.5495416366879641
76,chaleur écrasante —\\dans des rumeurs de taffetas\\les caresses éventées,F,H,0.3548314335680537,0.6451685664319463
529,trois bouts de cartons \\éparpillés \\restes de bonneteau,H,H,0.38793689582067226,0.6120631041793277
2710,Saint-Valentin --\\le ballon en forme de coeur\\ne rentre pas dans le taxi,H,H,0.3922712556713829,0.6077287443286171
3016,ciel couvert -\\des volutes de fumée\\par dessus la cloture,F,H,0.004484922441279626,0.9955150775587204
3065,fin d'été\\dans les bagages\\les habits d'automne,F,H,0.15731852071768582,0.8426814792823142
3058,premiers frissons~\\j'enterre le chat\\dans ma robe d'été,F,H,0.13227043190635235,0.8677295680936477
1236,de son fauteuil roulant\\l'enfant ne voit par la fenêtre\\que le ciel,H,H,0.015232261925268609,0.9847677380747314
1522,lendemain de vote\\une mouche entre les verres\\du double vitrage,H,H,0.13004729603541976,0.8699527039645802
1476,"jour pluvieux\\dans la forêt pluvieuse\\plic, plic, plic",F,F,0.8367582917820382,0.16324170821796183
1475,Mardi Gras -\\les mangeoires\\encombrées,H,H,0.10570076148188945,0.8942992385181106
2498,(Dans la flaque laissée par la marée\\Deux crabes dans une étreinte\\Le dîner d'aujourd'hui),F,H,0.2695059162550192,0.7304940837449808
2461,Vent violent -\\au coeur de l'hiver le goût\\des patates douces,H,H,0.4661137381871089,0.5338862618128911
1489,soleil d'hiver\\le plat de ma main\\sur la vitre froide,H,H,0.04484919330526349,0.9551508066947365
2403,terre crue\\de terrasse en terrasse\\l'appel du muezzin,F,H,0.019564850910542497,0.9804351490894575
561,jour d'hiver -\\toutes ces statues nues\\dans le parc,H,H,0.1254827441186961,0.8745172558813039
1575,sous ma capuche\\la rumeur de la rue\\picotée de pluie,H,H,0.04416809032740954,0.9558319096725905
2975,labour d'octobre\\aux coudes aux cuisses\\des fils de la vierge,F,H,0.053318518146027394,0.9466814818539726
1147,sous l'aube terne d'octobre le vol d'un pigeon encore noir,H,H,0.08137993525608456,0.9186200647439154
2736,d'une pièce sans fenêtres\\la vue sur l'océan\\de mon économiseur d'écran,H,H,0.07682967535568686,0.9231703246443131
613,ciel\\scintillant d'étoiles -\\trottoir\\terne\\de chewing-gums,H,H,0.2921743849663141,0.7078256150336859
2114,Labeur nocturne\\un café n’empêche pas mes\\chaussettes dépareillées,F,F,0.6467208515801341,0.3532791484198659
1528,(une enfilade de feux de signalisation\\change du rouge au vert\\pleine lune d'été),H,H,0.04193802693931581,0.9580619730606842
558,"double expresso, the hurlement des sirènes dans la nuit torride",H,H,0.04007799782986299,0.959922002170137
2615,catalogue de graines\\dans le courrier\\le printemps en main,F,H,0.036035516599793094,0.9639644834002069
3047,nuit sans nuages\\elle regarde dans le miroir\\et compte ses nouvelles rides,F,H,0.272061904513088,0.727938095486912
4,croisée de chemins -\\le genévrier\\s'est arrêté là,H,H,0.12657428379822144,0.8734257162017786
493,ne pas faire son lit\\le défaire\\jour de retour,H,H,0.48182427636865466,0.5181757236313453
296,soleil froid\\dans le parlement\\leurs hurlements,H,H,0.08187302019098808,0.9181269798090119
114,fenêtre ouverte\\le bruit de la pluie\\interrompt mon rêve,H,H,0.13337457829130328,0.8666254217086967
3150,l'odeur du pain\\remplit tout l'appartement -\\fin fond de la nuit,H,F,0.7235435754216721,0.27645642457832786
3211,restes de Noël --\\ma mère oublie\\pourquoi elle m'a appelé,H,H,0.006892379911506152,0.9931076200884938
265,velux entrouvert -\\la pénombre s'emplit\\du bruit de la pluie,H,F,0.6316964736787223,0.3683035263212777
1314,un monde flottant\\tout au bout de la route\\vient la lumière,H,H,0.002280560853880065,0.9977194391461199
1854,pluie froide d'avril --\\je ne me rappelle plus\\ton nom,H,H,0.046224407540119805,0.9537755924598802
2182,ciel couvert\\jusqu'à ce qu'un papillon blanc se pose\\sur mon écran de téléphone,H,H,0.01118603014717412,0.9888139698528259
1443,carnet de haïkus -\\l'empreinte de mes pas\\dans la neige de mars,H,H,0.03764420083058084,0.9623557991694192
2875,salle d'attente\\à chaque nouvel arrivant\\le bruit des vagues,F,H,0.1115748591989254,0.8884251408010746
1765,mer et ciel gris\\elle rêve\\d'iris bleus,F,F,0.5575427667013197,0.4424572332986802
1806,tout le ciel\\pour le peintre du dimanche\\-- avant l'orage,H,H,0.48257185530414226,0.5174281446958577
1174,"la fin des vacances - à la télé, d'Artagnan parle en anglais",H,H,0.0028833651008877137,0.9971166348991123
226,nuages de beau temps --\\l'échographie\\de mon prochain petit-fils,H,H,0.004836758422892107,0.9951632415771079
1869,Une maison désertée\\Pour qui mûrissez-vous\\Ô grappes de raisin ?,F,H,0.01510840204956354,0.9848915979504365
1167,Matin d'avril~\\du champ boueux s'envole\\la grâce du héron,F,H,0.07004290689970083,0.9299570931002992
3085,l'hiver à grand pas~\\dans la rue de plus en plus\\de foulards,F,H,0.2011872367900105,0.7988127632099895
1802,Eté indien --\\sa voix dans la chute\\des feuilles,F,H,0.007545625952317669,0.9924543740476823
333,sur les restes du repas\\une dispute à propos\\des causes de la guerre,H,H,0.011938496042112723,0.9880615039578873
1228,Depuis l'été dernier\\Mes poches remplies\\De sable,F,H,0.3276826661242913,0.6723173338757087
2603,la même musique\\encore et encore\\pluie d'hiver,H,H,0.1587621835330184,0.8412378164669816
2046,grand soleil -\\les moucherons se baignent\\dans le vin blanc,H,F,0.5720822754967287,0.42791772450327126
335,son thé refroidi\\au milieu de la table\\première neige,H,H,0.039846572732256114,0.9601534272677439
2131,bruits de grattoir\\sur une pare-brise -\\la chaleur du lit,H,H,0.020298751219193667,0.9797012487808063
340,fin d'été --\\j'observe le Dow (Jones)\\tomber,H,H,0.15303281431376947,0.8469671856862305
1292,Il pleut encore-\\échange de regards\\le chat et moi,H,H,0.0440393927149042,0.9559606072850958
702,premier soir -\\toujours pas de trève\\à Gaza,H,H,0.08024116520419267,0.9197588347958073
1515,clématique grimpante\\grimpant au travers\\du rosier grimpant,H,H,0.03536170359636748,0.9646382964036325
2184,sommeil troublé --\\les étincelles\\d'un câble à haute-tension,H,H,0.024392462032466367,0.9756075379675336
177,Perseïdes . . . \\des chutes sourdes çà et là\\dans le verger,F,F,0.9865690396657436,0.01343096033425637
182,coquille écrasée\\dans la lumière du matin\\les derniers mouvements de l'escargot,H,H,0.04856404897990452,0.9514359510200955
2741,photo de mariage\\sous la longue branche\\d'arbre centenaire,H,F,0.8177765291178534,0.1822234708821466
1152,encens urbain --\\la vapeur qui monte\\d'un trou d'homme,H,H,0.004047350174578468,0.9959526498254215
2210,sur le brûleur\\les moules s'ouvrent\\sans un cri,H,H,0.06839656273305239,0.9316034372669476
3200,fin d'après-midi\\l'ombre d'une fleur sauvage\\rejoint le jardin,H,H,0.38642537520879916,0.6135746247912008
2110,Un escargot\\dans l'oeil droit de la citrouille-\\lendemain d'Halloween,H,F,0.7910497583324546,0.20895024166754536
1190,en haut des cuisses\\dans l'espace sous le slip\\un morceau de mer,H,H,0.05996224893471647,0.9400377510652835
2435,Grisaille de décembre -\\j'allume au-dessus de la table\\pour écrire des v?ux,F,H,0.05732789544024508,0.9426721045597549
3224,journée des retraites -\\une mite s'emmêle\\dans mes cheveux,F,F,0.71666601616523,0.28333398383477004
1423,pause fumette\\trois Pères Noël avec barbes\\décapotées,H,H,0.27654664480006286,0.7234533551999371
3051,Maison des aïeux -\\Semées par le vent\\des nouvelles fleurs...,F,H,0.27837190696441516,0.7216280930355848
907,thé du soir -\\la flamme de l'allumette\\réveille les ombres,H,F,0.7662943187474852,0.2337056812525148
2587,nuit froide --\\je deviens\\l'oreiller du chien,H,H,0.38053124948564765,0.6194687505143524
2252,petit matin -\\parmi les herbes fauchées\\aussi des fleurs,H,H,0.04849513968010255,0.9515048603198974
769,"Pénombre au jardin.\\A l'aube, seules apparaissent\\les fleurs du cerisier.",H,H,0.35542399885816434,0.6445760011418357
2058,voisine de rame\\ses cernes de fatigue\\son tee-shirt « Happy »,F,H,0.1051618861403869,0.8948381138596131
1343,(bleu pur --\\un oeuf de rouge-gorge\\cassé,H,F,0.6230373147826078,0.3769626852173921
1175,Cèdres chargés de pluie\\ma peau se sent si mouillée aujourd'hui\\parfum des roses jaune,F,F,0.9051652894506962,0.09483471054930381
2294,nuit de pleine lune -\\un moustique sur l'écran\\de l'ordinateur,H,H,0.042559738296186755,0.9574402617038132
852,sous la poussière du grenier --\\une autre enveloppe non ouverte,H,H,0.016299395930047478,0.9837006040699525
69,Entre le silence.\\Et le silence de l'autre.\\Comme de la pluie.,H,H,0.010027040681537258,0.9899729593184627
2104,après la conférence\\les pigeons font la fête\\avec les miettes,H,F,0.606300140749269,0.39369985925073103
2679,doucement la lame\\sous la chair de la mangue\\soleil couchant,F,H,0.17740355192864865,0.8225964480713513
1779,Esprit de Noël -\\j'ai expulsé les migrants\\qui squattaient ma crèche,H,H,0.023330800344139924,0.9766691996558601
216,Sans toi\\sous le ciel d'hiver\\nos pas perdus,F,F,0.8643401156102216,0.13565988438977838
3308,pluie froide~\\une heure à épaissir l'assida\\à feu doux,F,H,0.14521070722231866,0.8547892927776813
757,toute la nuit à contempler\\la lune -\\le cercle parfait d'argent de l'escargot,H,H,0.12077031592912679,0.8792296840708732
474,Sur le sol trempé\\des centaines de bogues -\\aucune étoile.,H,H,0.29110973966187814,0.7088902603381219
251,Goût de saké~\\dans la brume parfois\\le parfum de ma mère,F,H,0.3253819439824265,0.6746180560175735
1220,Entrée du bois -\\débris de faïence WC\\sous l'églantier en fleur,F,H,0.2862059230019708,0.7137940769980292
1718,empilées avec soin\\les odeurs\\de bois d'oeuvre scié,H,H,0.013576981349843309,0.9864230186501567
1901,à pas lents dans le parc\\herbe et terre humide avant\\huit heures de clim,H,H,0.00819599367718915,0.9918040063228108
2030,la lune \\et mon verre de vin\\à moitié vides,H,H,0.002344135193662167,0.9976558648063378
2318,sortant du docteur\\plus lourdes et plus froides\\les gouttes de pluie,F,H,0.018323762817765155,0.9816762371822348
2300,printemps battant~\\toutes ces épices\\dans ma cuisine!,F,H,0.3468446224819992,0.6531553775180008
185,Jour des Morts --\\mon visage non rasé\\dans le miroir,H,H,0.038730460927116295,0.9612695390728837
93,Nuit du nouvel-an\\la chaleur de ses yeux\\sur le champagne froid,F,F,0.9812360803696153,0.018763919630384714
1154,Jardin du Peyrou -\\sur son cheval Louis XIV\\écoute du rap,H,H,0.12213805880408235,0.8778619411959176
2120,crépuscule de novembre --\\la chaleur\\d'une chanson familière,H,H,0.09717460694214708,0.9028253930578529
343,ma chambre d'enfant\\des mouvements lents d'une coccinelle\\couverte de poussière!,F,H,0.21505925923367197,0.784940740766328
111,bientôt l'orage --\\la fascination de mon fils de douze ans\\pour la guerre,H,H,0.16917968191845156,0.8308203180815484
2699,matin de juillet-\\le coton parade\\dans le ciel bleu,F,F,0.8127623460827345,0.18723765391726557
2358,(aube du lundi --\\le silence\\des feux de signalisation),H,H,0.12223716089577075,0.8777628391042293
2373,premiers crocus fanés\\de plus en plus varié\\le chant des oiseaux,F,F,0.8271304878906847,0.17286951210931528
3107,Avec une faucille\\grand père montre le croissant de lune,H,H,0.01588967894706994,0.9841103210529301
1919,Épiphanie -\\les bourgeons du magnolia\\défient le ciel gris,H,F,0.8869485679153422,0.11305143208465779
1068,"autour de la lune\\lentement, la brume\\au-dessus des grillons",H,F,0.7162567449128183,0.2837432550871817
1791,étable silencieuse...\\la force soudaine\\de la pisse du cheval,F,F,0.8287988476176777,0.1712011523823222
691,cul d’une canette\\sous l’herbe givrée\\luit la lune,H,H,0.05934384368381995,0.94065615631618
1199,pluie de décembre ---\\la longue nuit\\plus longue,H,H,0.4143052939660169,0.5856947060339831
1807,(lunettes_de_soleilécouteurs &amp; le monde au delà),H,H,0.08147041372336328,0.9185295862766367
1777,tronc du vieux pin -\\une mue de cigale\\face au couchant,H,H,0.37265026973443605,0.627349730265564
961,Sur le fil à linge\\un oiseau en équilibre-\\quelque part à Fallouja,H,H,0.20813946723876509,0.7918605327612349
761,reflet dans la vitre\\de son visage en pleurs -\\bruit sourd de la pluie,H,H,0.10752668141528743,0.8924733185847126
1513,crépuscule --\\cette chanson\\me fait encore pleurer,H,H,0.22427095788207774,0.7757290421179223
3255,Le vieux puits.\\Un écho.\\Avec chaque balle.,H,H,0.08347148755168465,0.9165285124483153
711,sous la pluie sans fin\\sur la place grise\\les couleurs du manège,H,H,0.14376849026354976,0.8562315097364502
332,pluie froide d'avril --\\l'anniversaire de ma fille\\sur un autre continent,H,H,0.005666732801265284,0.9943332671987347
431,heure d'hiver~\\l'amertume\\d'un chocolat noir,F,F,0.9096102178871315,0.09038978211286854
1036,musique d'orgue\\dans le métro\\ses longues jambes,H,H,0.005636034549678981,0.994363965450321
1750,l'ombre\\de son piercing au menton\\marque midi,H,F,0.7606930953187512,0.23930690468124885
2074,brouillard matinal\\les points vertes des oignons\\percent le sol,H,H,0.11154545311153119,0.8884545468884688
991,(roues de médecine\\des cairns de pierres des champs apparaissent\\dans le brouillard froid du printemps),H,H,0.07426389216779694,0.9257361078322031
2579,jour sans haïku\\écoute...\\le silence,F,H,0.07370101061438339,0.9262989893856166
3118,la tempête de grêle\\réarrange le gravier\\du jardin Zen,F,H,0.19201673881361214,0.8079832611863879
1985,solstice d'été\\à la fin de la trace de l'escargot\\la fin de l'escargot,F,H,0.016844499832378457,0.9831555001676215
2948,la brume monte --\\elle repousse ses cheveux\\sur son épaule,H,H,0.28893063938528696,0.711069360614713
547,bruine d'été au confluent des deux fleuves - barques immobiles,H,H,0.16609143742154964,0.8339085625784504
2154,après la tempête (de neige)\\les rues\\n'ont plus de noms,H,H,0.030529648645587715,0.9694703513544123
2583,premières mesures -\\le reflet des projecteurs\\sur les cordes du banjo,H,H,0.09848984350536438,0.9015101564946356
2221,vents et pluie\\entre les montagnes\\le dos d'une baleine,F,F,0.7071768428634972,0.29282315713650275
2911,des petites mains froides-\\le bonhomme de neige sourit déjà,H,H,0.15455224854542127,0.8454477514545787
2127,la vieille dame s'agenouille\\pour prier - un oiseau enfermé\\bat des ailes à la fenêtre,H,H,0.2420939154624029,0.7579060845375971
18,la lumière du jour faiblit --\\ma mère pose\\deux fois la même question,H,H,0.1412035410955581,0.8587964589044419
3012,midi du jour 8 ~\\les sirènes ne font pas\\taire les oiseaux,H,F,0.9263653251042626,0.07363467489573743
127,bientôt à la maison\\faire une halte à l'étang\\pour réfléchir,F,H,0.0386929211117395,0.9613070788882605
238,une île\\sur papier glacé glissée\\sous la porte,H,H,0.13045052776125232,0.8695494722387477
629,Lisbonne Bergerac\\le va et vient incessant\\des essuie-glaces,H,H,0.08614416356083843,0.9138558364391616
2417,peur d'un gamin\\avec les yeux d'un viel homme\\aiguilles de givre,H,H,0.062269591329520924,0.9377304086704791
2025,nuit blanche\\je rassemble les pétales\\des roses fanées,F,F,0.6276695236414146,0.3723304763585854
3169,Nuit venue trop tôt\\Le lit est resté défait\\Vide et trop grand...,F,H,0.4079544440054361,0.5920455559945639
2225,dans le jardin oublié\\elle sème ses pétales\\l'aubépine,F,F,0.7966442055232511,0.20335579447674892
20,nuit d'automne\\dans la lumière bleue\\une rose jaune,F,H,0.13981650802545675,0.8601834919745432
609,nuit d'automne --\\la bête a crié longtemps\\dans le jardin,H,H,0.08733197907097401,0.912668020929026
308,pleine lune --\\après la soupe aux potirons\\son ventre plus rond,H,F,0.8232731822240189,0.1767268177759811
2935,village perdu\\une vieille à sa fenêtre\\veille sur le virage,H,F,0.5916696983057594,0.40833030169424056
3241,Bébé a faim\\dans ses balconnets fleuris\\une odeur de lait,F,F,0.5310760911991612,0.46892390880083884
1576,secousses du tramway\\pointe de l' hameçon\\au soleil,F,F,0.8030085427555066,0.19699145724449338
437,Lune gibbeuse -\\il manque un fragment\\à son puzzle,F,H,0.017242219216446864,0.9827577807835531
2334,empreintes dans la neige\\des mots\\que je ne peux reprendre,H,H,0.001158252599739451,0.9988417474002605
2636,visite d'automne --\\sur les nouvelles de la guerre nous parlons\\de bébés . . .,F,H,0.28535912983244616,0.7146408701675538
397,regardant les mouettes\\fouiller les restes du marché\\imaginer la mer,H,H,0.026008126044110402,0.9739918739558896
128,une libellule\\sur une libellule\\chaleur d'été,H,H,0.012762066647517778,0.9872379333524822
1744,soirée de brume-\\une note solitaire\\s'échappe d'un saxo,F,F,0.7249842845113572,0.2750157154886428
1659,Avec le mur détruit\\les mots aussi\\Se brisent,H,H,0.006586696656524782,0.9934133033434752
3214,nouvelle lune . . . \\le son mat\\d'une noix,F,H,0.03881431109502409,0.9611856889049759
2650,brouillard d'hiver -\\se chauffer à la voix\\de Bessie Smith,H,F,0.6762337505058976,0.3237662494941024
1163,colline nue—\\du verre brisé étincelle\\où le soleil se déplace,H,H,0.04264912020209222,0.9573508797979078
848,JOUR DE VENTE -\\un lever anticipée\\pour le sans-abri,H,H,0.24766705278238377,0.7523329472176162
173,nuages d'orage -\\elle repeint la cabane\\en gris anthracite,H,H,0.0749884947982059,0.9250115052017941
1057,Éclats rouges –\\le cognassier du japon\\réchauffe le jardin,F,H,0.059345782029629035,0.940654217970371
715,équinoxe d'automne --\\le claquement\\d'un fil à marquer (contre le mur),F,H,0.005625195868147692,0.9943748041318523
779,il y a longtemps\\je jetais tes lettres\\empreintes dans la neige,H,H,0.01122001162158548,0.9887799883784145
161,ciel couvert --\\juste encore un jeu\\de solitaire,H,H,0.2949062925858865,0.7050937074141135
1508,les ombres du lilas\\escaladent le mur du jardin;\\se glissent dans les bois,H,H,0.02172034337426132,0.9782796566257387
1505,rénovation du placard--\\en retirant tous ses vêtements\\elle encloue le menuisier,F,H,0.09952526191484434,0.9004747380851557
199,la marque du sel\\sur son pantalon de ville -\\un homme à la mer,H,H,0.15608325421293334,0.8439167457870667
2245,tramway bondé\\à chaque station\\un arbre en fleur,F,F,0.5521187395213223,0.44788126047867777
2528,Fin de l'année\\balayant les mouches\\du balcon,H,H,0.2010804412553563,0.7989195587446437
548,crépuscule -\\une dernière buse\\en cercles lents,H,H,0.09106062001101067,0.9089393799889893
1017,épiphanie -\\le cadeau d'une souris morte\\sur le seuil,H,H,0.09639419383821612,0.9036058061617839
1063,malgré\\les bombes et les mensonges\\les fleurs sauvages,F,H,0.1494916097094141,0.8505083902905859
139,dormant\\à côté du poisson orange -\\pleine lune de novembre,H,H,0.07135024927090439,0.9286497507290956
1273,quelqu'un marche\\autour de la maison -\\pluie de printemps,H,H,0.016321015604730982,0.983678984395269
1261,Memorial Day --\\les étoiles obscursies\\par une fumée lointaine,H,H,0.08786562054168756,0.9121343794583124
3202,Seul dans ma nuit\\souvenir des lampions\\de mon enfance,H,H,0.047141620902894865,0.9528583790971051
228,endormi\\sur le sol du metro\\le soldat inconnu,H,H,0.07314448626293923,0.9268555137370608
896,matin d'hiver\\un long chemin de lumière\\coupe le jardin,H,H,0.34319171371062884,0.6568082862893712
499,sous l'épervier\\faisant le Saint Esprit :\\un tas de fumier,F,H,0.07094829648056677,0.9290517035194332
2265,"vite entrevue, ce soir,\\la plaque d'une\\Rue du vent",H,H,0.15276518758948898,0.847234812410511
2382,bombes au phosphore --\\l'odeur de chair brûlée\\des crématoires,H,H,0.3946377529261429,0.6053622470738571
858,parking de l'hôpital -\\une bouffée de roses\\avant d'entrer,H,H,0.2160828782144455,0.7839171217855545
240,planté là\\par une petite amie --\\étoile filante,H,H,0.2191332418033416,0.7808667581966584
1673,28° jour\\en miroir sur le fleuve\\à nouveau la lune,H,H,0.3568903915818419,0.6431096084181581
2180,moins quarante-six\\la fumée de mon café\\réchauffe mon nez,F,H,0.02517262406868792,0.9748273759313121
2568,flambant neuf\\les pétales blancs\\du cerisier,F,F,0.8235042814104574,0.17649571858954258
824,Courrier du matin\\trois crocus jaunes\\sur un timbre,F,H,0.19971781005558353,0.8002821899444165
2493,long arrêt du train -\\les 33 cl d'Amsterdam Maximator\\descendent,H,H,0.018093553692877462,0.9819064463071225
3299,avec mon père \\parler d'apprendre à vieillir \\- l'odeur des clématites,H,H,0.05143992038623413,0.9485600796137659
2230,escalier de pierre\\sur les marches usées elle foule\\deux ou trois nuages,F,H,0.012318822439390087,0.9876811775606099
504,Dans la brume\\surgit la joggeuse puis\\une bouffée de parfum,H,H,0.2943921395888729,0.7056078604111271
1298,des fleurs\\coupées précocement\\sur le trottoir,F,H,0.3667442927191574,0.6332557072808426
45,nuit chaude\\le string de la voisine sur la corde à linge,H,H,0.3924195703725416,0.6075804296274584
3128,l'arbre à papillons\\borde le cimetière -\\quelle chaleur,H,H,0.19651277256983957,0.8034872274301604
2279,plage familiale-\\les femmes font des pâtés\\et gardent leur maillot,H,H,0.06497751428681153,0.9350224857131885
854,passant devant leur maison vide -\\son petit baiser\\encore sur la vitre,H,H,0.08318231013673649,0.9168176898632635
1469,   ciel d'automne\\   des teintes de rose et de pourpre\\   champ de citrouilles,F,H,0.4143599983096623,0.5856400016903377
1131,reprenant le livre\\ouvert sur la table\\- quelques grains de sable,H,H,0.0042071549135740405,0.995792845086426
1534,hiver\\dans les yeux de grand-mère\\une ombre grise,F,H,0.2789216149958621,0.7210783850041379
0,nettoyage de printemps . . . \\je peins sur\\les moustiques de l'an dernier,F,F,0.656941303447045,0.343058696552955
48,Bouquet de fleurs\\Déposé contre un arbre\\Dans la pluie,H,H,0.13902265562521188,0.8609773443747881
2365,"chemises à repasser\\montagne de coton, soupir\\bruit de vapeur",H,H,0.08041140254676016,0.9195885974532398
1065,après la pluie\\sur le mur - tisse encore\\l'araignée,F,H,0.09410535895792194,0.9058946410420781
1704,deux mois et cent-vingt messages\\tes mots adorés,F,H,0.3828269176704463,0.6171730823295537
1958,Boules de neige\\ses gateaux de saisons\\mangés un par un,F,H,0.1786080801854043,0.8213919198145957
3174,Alambic -\\au dôme d'une mosquée\\Leïla le compare,H,H,0.25598734334889583,0.7440126566511042
1535,sonate de Bach\\le rouge à lèvres\\de la soliste,H,H,0.08595469693423674,0.9140453030657633
