,Haiku,Sexe réel,Sexe prédit,Proba prédite homme,Proba prédite femme
1460,le nom\\que je ne voulais pas voir -\\café amer,H,H,0.3179081612048432,0.6820918387951568
1946,Lune d'hiver -\\des péripatéticiennes\\frappent dans leurs mains,F,H,0.2801332192385242,0.7198667807614758
2099,flaque d'eau sur la grève\\son petit pied disparaît\\dans un nuage,H,H,0.3186863948317171,0.6813136051682829
3156,Chardons en fleur -\\Dans l'amas de tôle\\Un bras,H,H,0.3585758484071623,0.6414241515928377
2446,Ecole buissonnière\\dans la rangée des fourmis\\une à contresens,H,H,0.25339747146231784,0.7466025285376822
3095,"Rentrée d'automne,\\un papillon blanc\\dans le métro",H,H,0.2649655774791849,0.7350344225208151
1474,grange en ruine -\\une odeur de paille\\au soleil couchant,H,H,0.34447569673199985,0.6555243032680002
2497,Emménagement\\Un salon bien ordonné\\Dans le camion,H,H,0.34888616231081615,0.6511138376891838
1611,papier journal -\\les pointes des haricots\\sur la nécrologie,H,H,0.4246859126130501,0.5753140873869499
2622,mon stylo vide\\en laissant entrer la nuit\\je recharge,H,H,0.27049134110301176,0.7295086588969882
166,dans la cour vide\\seuls des sachets en plastique\\font la ronde,H,H,0.3023280799762963,0.6976719200237037
27,carrefour\\le coeur brun\\d'une pomme,F,H,0.34421364015540357,0.6557863598445964
672,muezzin de l'aube-\\les ronrons du chat\\dans mon oreille,F,H,0.3881787997252566,0.6118212002747434
1196,bruit de l'aspirateur -\\le soleil se cache\\derrière un nuage,H,F,0.5058353676778515,0.4941646323221485
573,Lingerie fine -\\le parfum des roses\\après la pluie,F,H,0.3354610766122428,0.6645389233877572
112,lune du chasseur --\\elle me demande si j'ai trouvé\\ce que je cherchais,H,H,0.26646850371034614,0.7335314962896539
2191,L'automne est parti\\cette nuit et ce matin\\l'été d'une mangue,H,H,0.300377337678547,0.699622662321453
597,(le froid soudain--\\une fraîche couche de glace\\sur la sortie de secours),H,H,0.29599854118121716,0.7040014588187828
2442,éclair à la fenêtre --\\le train arrêté\\dans l'orage,H,H,0.25675995588747536,0.7432400441125246
2484,"Ascension,\\le soleil\\dans mon café noir",H,H,0.3353653674056146,0.6646346325943854
833,insomnie\\la danse des étoiles\\un moment,F,H,0.3244094651586791,0.6755905348413209
1107,le soleil levant -\\dans la vitre givrée\\un amas d'étoiles,H,H,0.37619691563746904,0.623803084362531
2553,changement climatique -\\les fleurs du magnolia\\noyées dans le vert,H,H,0.34098932356435196,0.659010676435648
377,Pont Jacques-Cartier\\Au matin une brume dense\\Les autos disparaissent,F,H,0.32174771146700065,0.6782522885329993
150,la guêpe\\prise entre les vitres\\première lumière de printemps,H,H,0.33024440582899117,0.6697555941710088
805,chambre vide -\\les ombres des clous\\sur les murs,H,H,0.3202155337133893,0.6797844662866107
1642,le radiateur derrière la porte\\canicule de juillet,H,H,0.37596075138636653,0.6240392486136335
3256,première neige --\\un rasage\\presque parfait,H,H,0.3522549128634026,0.6477450871365974
2295,Gaza sous les bombes --\\le croissant de lune\\si mince ce soir,H,H,0.27867469221767527,0.7213253077823247
1625,fin d'orage\\le ciel se repose\\dans les flaques,H,H,0.36085144622616905,0.639148553773831
1830,brumaille d'Octobre-\\une touche d'harissa\\sur les œufs brouillés,F,H,0.34402270316435635,0.6559772968356437
3282,Nuit étoilée -\\sur la grand route\\un camion change de vitesse,H,H,0.29945926019161506,0.7005407398083849
3184,bras mort du canal -\\la course soudaine\\d'une poule d'eau,H,H,0.2348036337075563,0.7651963662924437
2706,chemin à l'aube\\l'ouvrage des araignées\\sur mon front,H,H,0.34056824097401694,0.659431759025983
2585,matin de brume -\\elle taille au plus fin\\son crayon à paupières,H,H,0.32775609476672773,0.6722439052332723
862,Nuit indigo.\\Le noir profond de la lune\\juste entamé.,H,H,0.29288137750497556,0.7071186224950244
815,route côtière...\\les spinnakers gonflés\\de soleil,F,F,0.5723997289629178,0.4276002710370822
1224,La ville est dévastée.\\L'ombre d'un dictateur.\\Dans la mosquée.,H,H,0.3053115885172133,0.6946884114827867
156,Les jardins d'Alep en 2016\\même l'escargot\\a laissé sa coquille et s'est enfui,H,H,0.2884562425007906,0.7115437574992094
447,étoiles au crépuscule\\une nuée de bourgeons de saule\\à la porte,F,H,0.24045499318543584,0.7595450068145642
372,(panneau Ceinture de sécurité\\tout ce qui reste\\sur le pont dévasté),H,H,0.2899948529258607,0.7100051470741393
1989,"Pluie et vent,\\au fond du bassin les pierres\\frissonnent",H,H,0.37311860021797005,0.62688139978203
1771,un peu de vent\\sur mes épaules nues\\odeur de matin,F,F,0.5322644879498319,0.467735512050168
1964,plein été –\\la lumière aveuglante\\du bloc opératoire,H,H,0.3015926559643626,0.6984073440356374
1230,une vraie merveille du monde --\\comment elle remplit\\son T-shirt Grand Canyon,H,H,0.2243664425287777,0.7756335574712223
115,   dans la cour\\   au milieu de notre dispute --\\   une libellule rouge,F,H,0.2130899112094875,0.7869100887905125
1814,fin du jour --\\sur les ailes des hirondelles\\encore un peu de soleil,H,H,0.424693161621262,0.575306838378738
1541,dans la vapeur\\de ma tasse de thé\\la lune montante,H,H,0.2868775979800092,0.7131224020199908
1136,champs nus -\\la ligne à haute tension\\à pas de géants,H,H,0.2475293522856713,0.7524706477143287
2064,quinze ans déjà* ...\\une autre fleur est tombée\\du magnolia blanc,H,H,0.28952526834714787,0.7104747316528521
1835,bruissement d'ailes\\des chauves-souris -\\la nuit descend,H,H,0.3200180152794757,0.6799819847205243
2651,"tandis qu'il me cause\\sur la galerie\\mon ombre, se cache...",F,H,0.340200260351499,0.659799739648501
3067,j'attends le bus --\\au bout de la rue\\coucher de soleil,H,H,0.27781106508860276,0.7221889349113972
1618,"Ecrit en trois lignes\\sur le pot de confiture\\date, lieu et fruit",H,H,0.3564861065549022,0.6435138934450978
2092,dans la souche creuse\\du vieil arbre\\des coquelicots en fleurs,H,H,0.3697078724742351,0.6302921275257649
76,chaleur écrasante —\\dans des rumeurs de taffetas\\les caresses éventées,F,H,0.36890312418832927,0.6310968758116707
529,trois bouts de cartons \\éparpillés \\restes de bonneteau,H,H,0.2865293800736499,0.7134706199263501
2710,Saint-Valentin --\\le ballon en forme de coeur\\ne rentre pas dans le taxi,H,H,0.3398885571526702,0.6601114428473298
3016,ciel couvert -\\des volutes de fumée\\par dessus la cloture,F,H,0.28737184686801354,0.7126281531319865
3065,fin d'été\\dans les bagages\\les habits d'automne,F,H,0.35530352645901975,0.6446964735409803
3058,premiers frissons~\\j'enterre le chat\\dans ma robe d'été,F,H,0.3090114172952151,0.6909885827047849
1236,de son fauteuil roulant\\l'enfant ne voit par la fenêtre\\que le ciel,H,H,0.2782832910334532,0.7217167089665468
1522,lendemain de vote\\une mouche entre les verres\\du double vitrage,H,H,0.2875342584073738,0.7124657415926262
1476,"jour pluvieux\\dans la forêt pluvieuse\\plic, plic, plic",F,H,0.46659192569612784,0.5334080743038722
1475,Mardi Gras -\\les mangeoires\\encombrées,H,H,0.3305988885226324,0.6694011114773676
2498,(Dans la flaque laissée par la marée\\Deux crabes dans une étreinte\\Le dîner d'aujourd'hui),F,H,0.3508219520717186,0.6491780479282814
2461,Vent violent -\\au coeur de l'hiver le goût\\des patates douces,H,H,0.35527799888342604,0.644722001116574
1489,soleil d'hiver\\le plat de ma main\\sur la vitre froide,H,H,0.30765614598408597,0.692343854015914
2403,terre crue\\de terrasse en terrasse\\l'appel du muezzin,F,H,0.26294657277578815,0.7370534272242119
561,jour d'hiver -\\toutes ces statues nues\\dans le parc,H,H,0.33672354706052987,0.6632764529394701
1575,sous ma capuche\\la rumeur de la rue\\picotée de pluie,H,H,0.2565494051306155,0.7434505948693845
2975,labour d'octobre\\aux coudes aux cuisses\\des fils de la vierge,F,H,0.3449534117581887,0.6550465882418113
1147,sous l'aube terne d'octobre le vol d'un pigeon encore noir,H,H,0.34032317569477966,0.6596768243052203
2736,d'une pièce sans fenêtres\\la vue sur l'océan\\de mon économiseur d'écran,H,H,0.2467118011032492,0.7532881988967508
613,ciel\\scintillant d'étoiles -\\trottoir\\terne\\de chewing-gums,H,H,0.33588714867635994,0.6641128513236401
2114,Labeur nocturne\\un café n’empêche pas mes\\chaussettes dépareillées,F,H,0.42579671648054374,0.5742032835194563
1528,(une enfilade de feux de signalisation\\change du rouge au vert\\pleine lune d'été),H,H,0.2823720935678792,0.7176279064321208
558,"double expresso, the hurlement des sirènes dans la nuit torride",H,H,0.3141057173793752,0.6858942826206248
2615,catalogue de graines\\dans le courrier\\le printemps en main,F,H,0.29419735156837323,0.7058026484316268
3047,nuit sans nuages\\elle regarde dans le miroir\\et compte ses nouvelles rides,F,H,0.3504940244121568,0.6495059755878432
4,croisée de chemins -\\le genévrier\\s'est arrêté là,H,H,0.288899179881724,0.711100820118276
493,ne pas faire son lit\\le défaire\\jour de retour,H,H,0.37412141146014133,0.6258785885398587
296,soleil froid\\dans le parlement\\leurs hurlements,H,H,0.33339462065084957,0.6666053793491504
114,fenêtre ouverte\\le bruit de la pluie\\interrompt mon rêve,H,H,0.35451368867957833,0.6454863113204217
3150,l'odeur du pain\\remplit tout l'appartement -\\fin fond de la nuit,H,H,0.4056408848683105,0.5943591151316895
3211,restes de Noël --\\ma mère oublie\\pourquoi elle m'a appelé,H,H,0.23613792517473742,0.7638620748252626
265,velux entrouvert -\\la pénombre s'emplit\\du bruit de la pluie,H,H,0.36592035535074374,0.6340796446492563
1314,un monde flottant\\tout au bout de la route\\vient la lumière,H,H,0.22487934445519941,0.7751206555448006
1854,pluie froide d'avril --\\je ne me rappelle plus\\ton nom,H,H,0.2780407631526097,0.7219592368473903
2182,ciel couvert\\jusqu'à ce qu'un papillon blanc se pose\\sur mon écran de téléphone,H,H,0.31793713360308573,0.6820628663969143
1443,carnet de haïkus -\\l'empreinte de mes pas\\dans la neige de mars,H,H,0.30916022909726093,0.6908397709027391
2875,salle d'attente\\à chaque nouvel arrivant\\le bruit des vagues,F,H,0.38432664780638237,0.6156733521936176
1765,mer et ciel gris\\elle rêve\\d'iris bleus,F,H,0.42986318776711296,0.570136812232887
1806,tout le ciel\\pour le peintre du dimanche\\-- avant l'orage,H,H,0.34839637293068426,0.6516036270693157
1174,"la fin des vacances - à la télé, d'Artagnan parle en anglais",H,H,0.24789807126223484,0.7521019287377652
226,nuages de beau temps --\\l'échographie\\de mon prochain petit-fils,H,H,0.22765862688293226,0.7723413731170677
1869,Une maison désertée\\Pour qui mûrissez-vous\\Ô grappes de raisin ?,F,H,0.20579327918852286,0.7942067208114771
1167,Matin d'avril~\\du champ boueux s'envole\\la grâce du héron,F,H,0.2999810207422178,0.7000189792577822
3085,l'hiver à grand pas~\\dans la rue de plus en plus\\de foulards,F,H,0.3356214675209638,0.6643785324790362
1802,Eté indien --\\sa voix dans la chute\\des feuilles,F,H,0.2885353695022982,0.7114646304977018
333,sur les restes du repas\\une dispute à propos\\des causes de la guerre,H,H,0.2700552131644738,0.7299447868355262
1228,Depuis l'été dernier\\Mes poches remplies\\De sable,F,H,0.3486903054079199,0.6513096945920801
2603,la même musique\\encore et encore\\pluie d'hiver,H,H,0.3179311675735329,0.6820688324264671
2046,grand soleil -\\les moucherons se baignent\\dans le vin blanc,H,H,0.3993030535978943,0.6006969464021057
335,son thé refroidi\\au milieu de la table\\première neige,H,H,0.31883296185147225,0.6811670381485277
2131,bruits de grattoir\\sur une pare-brise -\\la chaleur du lit,H,H,0.27447506477854366,0.7255249352214563
340,fin d'été --\\j'observe le Dow (Jones)\\tomber,H,H,0.3053531829168151,0.6946468170831849
1292,Il pleut encore-\\échange de regards\\le chat et moi,H,H,0.308375549651868,0.691624450348132
702,premier soir -\\toujours pas de trève\\à Gaza,H,H,0.24749357387049908,0.7525064261295009
1515,clématique grimpante\\grimpant au travers\\du rosier grimpant,H,H,0.27934394833274845,0.7206560516672516
2184,sommeil troublé --\\les étincelles\\d'un câble à haute-tension,H,H,0.28295406888590824,0.7170459311140918
177,Perseïdes . . . \\des chutes sourdes çà et là\\dans le verger,F,H,0.46163467574075645,0.5383653242592435
182,coquille écrasée\\dans la lumière du matin\\les derniers mouvements de l'escargot,H,H,0.3226155518091177,0.6773844481908823
2741,photo de mariage\\sous la longue branche\\d'arbre centenaire,H,H,0.37978002343175166,0.6202199765682483
1152,encens urbain --\\la vapeur qui monte\\d'un trou d'homme,H,H,0.22293783932898625,0.7770621606710137
2210,sur le brûleur\\les moules s'ouvrent\\sans un cri,H,H,0.3475861330306004,0.6524138669693996
3200,fin d'après-midi\\l'ombre d'une fleur sauvage\\rejoint le jardin,H,H,0.33754496204191664,0.6624550379580834
2110,Un escargot\\dans l'oeil droit de la citrouille-\\lendemain d'Halloween,H,H,0.3714574154738659,0.6285425845261341
1190,en haut des cuisses\\dans l'espace sous le slip\\un morceau de mer,H,H,0.34803597930279984,0.6519640206972002
2435,Grisaille de décembre -\\j'allume au-dessus de la table\\pour écrire des v?ux,F,H,0.2868470170325068,0.7131529829674932
3224,journée des retraites -\\une mite s'emmêle\\dans mes cheveux,F,H,0.4544901296780727,0.5455098703219273
1423,pause fumette\\trois Pères Noël avec barbes\\décapotées,H,H,0.26764128387144304,0.732358716128557
3051,Maison des aïeux -\\Semées par le vent\\des nouvelles fleurs...,F,H,0.38171815839151046,0.6182818416084895
907,thé du soir -\\la flamme de l'allumette\\réveille les ombres,H,H,0.3533109920682196,0.6466890079317804
2587,nuit froide --\\je deviens\\l'oreiller du chien,H,H,0.264173523664356,0.735826476335644
2252,petit matin -\\parmi les herbes fauchées\\aussi des fleurs,H,H,0.3234013386348188,0.6765986613651812
769,"Pénombre au jardin.\\A l'aube, seules apparaissent\\les fleurs du cerisier.",H,H,0.371840388027903,0.628159611972097
2058,voisine de rame\\ses cernes de fatigue\\son tee-shirt « Happy »,F,H,0.28404115804237584,0.7159588419576242
1343,(bleu pur --\\un oeuf de rouge-gorge\\cassé,H,H,0.36494116830934487,0.6350588316906551
1175,Cèdres chargés de pluie\\ma peau se sent si mouillée aujourd'hui\\parfum des roses jaune,F,H,0.40324627227850873,0.5967537277214913
2294,nuit de pleine lune -\\un moustique sur l'écran\\de l'ordinateur,H,H,0.30886679532351613,0.6911332046764839
852,sous la poussière du grenier --\\une autre enveloppe non ouverte,H,H,0.20869731012485215,0.7913026898751478
69,Entre le silence.\\Et le silence de l'autre.\\Comme de la pluie.,H,H,0.23234978425291697,0.767650215747083
2104,après la conférence\\les pigeons font la fête\\avec les miettes,H,H,0.3509569614928272,0.6490430385071728
2679,doucement la lame\\sous la chair de la mangue\\soleil couchant,F,H,0.3586943815920225,0.6413056184079775
1779,Esprit de Noël -\\j'ai expulsé les migrants\\qui squattaient ma crèche,H,H,0.22741845365401037,0.7725815463459896
216,Sans toi\\sous le ciel d'hiver\\nos pas perdus,F,H,0.4211114802324951,0.5788885197675049
3308,pluie froide~\\une heure à épaissir l'assida\\à feu doux,F,H,0.25722113209920483,0.7427788679007952
757,toute la nuit à contempler\\la lune -\\le cercle parfait d'argent de l'escargot,H,H,0.2776529756932359,0.7223470243067641
474,Sur le sol trempé\\des centaines de bogues -\\aucune étoile.,H,H,0.37418002527671834,0.6258199747232817
251,Goût de saké~\\dans la brume parfois\\le parfum de ma mère,F,H,0.3397724194975402,0.6602275805024598
1220,Entrée du bois -\\débris de faïence WC\\sous l'églantier en fleur,F,H,0.34161960949880266,0.6583803905011973
1718,empilées avec soin\\les odeurs\\de bois d'oeuvre scié,H,H,0.2498032341202553,0.7501967658797447
1901,à pas lents dans le parc\\herbe et terre humide avant\\huit heures de clim,H,H,0.28913349889445106,0.7108665011055489
2030,la lune \\et mon verre de vin\\à moitié vides,H,H,0.20583638285976102,0.794163617140239
2318,sortant du docteur\\plus lourdes et plus froides\\les gouttes de pluie,F,H,0.3089478785561972,0.6910521214438028
2300,printemps battant~\\toutes ces épices\\dans ma cuisine!,F,H,0.31280032946453007,0.6871996705354699
185,Jour des Morts --\\mon visage non rasé\\dans le miroir,H,H,0.33222534998204845,0.6677746500179516
93,Nuit du nouvel-an\\la chaleur de ses yeux\\sur le champagne froid,F,H,0.49642477883724556,0.5035752211627544
1154,Jardin du Peyrou -\\sur son cheval Louis XIV\\écoute du rap,H,H,0.27787517603576917,0.7221248239642308
2120,crépuscule de novembre --\\la chaleur\\d'une chanson familière,H,H,0.2572684863671554,0.7427315136328446
343,ma chambre d'enfant\\des mouvements lents d'une coccinelle\\couverte de poussière!,F,H,0.32924025314336036,0.6707597468566396
111,bientôt l'orage --\\la fascination de mon fils de douze ans\\pour la guerre,H,H,0.2692713486917917,0.7307286513082083
2699,matin de juillet-\\le coton parade\\dans le ciel bleu,F,H,0.4841789900595449,0.5158210099404551
2358,(aube du lundi --\\le silence\\des feux de signalisation),H,H,0.3294439607529094,0.6705560392470906
2373,premiers crocus fanés\\de plus en plus varié\\le chant des oiseaux,F,H,0.43427116861276727,0.5657288313872327
3107,Avec une faucille\\grand père montre le croissant de lune,H,H,0.19731963231540772,0.8026803676845923
1919,Épiphanie -\\les bourgeons du magnolia\\défient le ciel gris,H,H,0.4339259664491101,0.5660740335508899
1068,"autour de la lune\\lentement, la brume\\au-dessus des grillons",H,H,0.3837214236930969,0.6162785763069031
1791,étable silencieuse...\\la force soudaine\\de la pisse du cheval,F,H,0.35375817753242256,0.6462418224675774
691,cul d’une canette\\sous l’herbe givrée\\luit la lune,H,H,0.2657066877539864,0.7342933122460136
1199,pluie de décembre ---\\la longue nuit\\plus longue,H,H,0.3738140407836339,0.6261859592163661
1807,(lunettes_de_soleilécouteurs &amp; le monde au delà),H,H,0.2680825413855642,0.7319174586144358
1777,tronc du vieux pin -\\une mue de cigale\\face au couchant,H,H,0.276383653566208,0.723616346433792
961,Sur le fil à linge\\un oiseau en équilibre-\\quelque part à Fallouja,H,H,0.37121057636308386,0.6287894236369161
761,reflet dans la vitre\\de son visage en pleurs -\\bruit sourd de la pluie,H,H,0.35754822515479145,0.6424517748452085
1513,crépuscule --\\cette chanson\\me fait encore pleurer,H,H,0.29189422502360385,0.7081057749763962
3255,Le vieux puits.\\Un écho.\\Avec chaque balle.,H,H,0.3066954877792821,0.6933045122207179
711,sous la pluie sans fin\\sur la place grise\\les couleurs du manège,H,H,0.3341009364902179,0.6658990635097821
332,pluie froide d'avril --\\l'anniversaire de ma fille\\sur un autre continent,H,H,0.19625542630720982,0.8037445736927902
431,heure d'hiver~\\l'amertume\\d'un chocolat noir,F,H,0.37313294934427266,0.6268670506557273
1036,musique d'orgue\\dans le métro\\ses longues jambes,H,H,0.2500748383460082,0.7499251616539918
1750,l'ombre\\de son piercing au menton\\marque midi,H,H,0.37276545997413957,0.6272345400258604
2074,brouillard matinal\\les points vertes des oignons\\percent le sol,H,H,0.36855369074820576,0.6314463092517942
991,(roues de médecine\\des cairns de pierres des champs apparaissent\\dans le brouillard froid du printemps),H,H,0.28720486848093385,0.7127951315190661
2579,jour sans haïku\\écoute...\\le silence,F,H,0.3151631442132048,0.6848368557867952
3118,la tempête de grêle\\réarrange le gravier\\du jardin Zen,F,H,0.2818250168648503,0.7181749831351497
1985,solstice d'été\\à la fin de la trace de l'escargot\\la fin de l'escargot,F,H,0.2606093948392554,0.7393906051607446
2948,la brume monte --\\elle repousse ses cheveux\\sur son épaule,H,H,0.35107700107909534,0.6489229989209047
547,bruine d'été au confluent des deux fleuves - barques immobiles,H,H,0.3322153327445816,0.6677846672554184
2154,après la tempête (de neige)\\les rues\\n'ont plus de noms,H,H,0.2975162668907464,0.7024837331092536
2583,premières mesures -\\le reflet des projecteurs\\sur les cordes du banjo,H,H,0.3304660341650113,0.6695339658349887
2221,vents et pluie\\entre les montagnes\\le dos d'une baleine,F,H,0.34626751276552026,0.6537324872344797
2911,des petites mains froides-\\le bonhomme de neige sourit déjà,H,H,0.3303603732555749,0.6696396267444251
2127,la vieille dame s'agenouille\\pour prier - un oiseau enfermé\\bat des ailes à la fenêtre,H,H,0.3307020135550005,0.6692979864449995
18,la lumière du jour faiblit --\\ma mère pose\\deux fois la même question,H,H,0.34629575879426444,0.6537042412057356
3012,midi du jour 8 ~\\les sirènes ne font pas\\taire les oiseaux,H,H,0.49343690601861734,0.5065630939813827
127,bientôt à la maison\\faire une halte à l'étang\\pour réfléchir,F,H,0.20948423982259112,0.7905157601774089
238,une île\\sur papier glacé glissée\\sous la porte,H,H,0.2954416529974092,0.7045583470025908
629,Lisbonne Bergerac\\le va et vient incessant\\des essuie-glaces,H,H,0.3105711689118942,0.6894288310881058
2417,peur d'un gamin\\avec les yeux d'un viel homme\\aiguilles de givre,H,H,0.3356920873724818,0.6643079126275182
2025,nuit blanche\\je rassemble les pétales\\des roses fanées,F,H,0.43631728954210913,0.5636827104578909
3169,Nuit venue trop tôt\\Le lit est resté défait\\Vide et trop grand...,F,H,0.3127679745527392,0.6872320254472608
2225,dans le jardin oublié\\elle sème ses pétales\\l'aubépine,F,H,0.3876947796922432,0.6123052203077568
20,nuit d'automne\\dans la lumière bleue\\une rose jaune,F,H,0.29311951320498475,0.7068804867950153
609,nuit d'automne --\\la bête a crié longtemps\\dans le jardin,H,H,0.33467207299328394,0.6653279270067161
308,pleine lune --\\après la soupe aux potirons\\son ventre plus rond,H,H,0.4049563637179665,0.5950436362820335
2935,village perdu\\une vieille à sa fenêtre\\veille sur le virage,H,H,0.35113412753083784,0.6488658724691622
3241,Bébé a faim\\dans ses balconnets fleuris\\une odeur de lait,F,H,0.39901302888928536,0.6009869711107146
1576,secousses du tramway\\pointe de l' hameçon\\au soleil,F,H,0.36962438611739246,0.6303756138826075
437,Lune gibbeuse -\\il manque un fragment\\à son puzzle,F,H,0.2932465946249836,0.7067534053750164
2334,empreintes dans la neige\\des mots\\que je ne peux reprendre,H,H,0.21719780111385756,0.7828021988861424
2636,visite d'automne --\\sur les nouvelles de la guerre nous parlons\\de bébés . . .,F,H,0.3356581768956296,0.6643418231043704
397,regardant les mouettes\\fouiller les restes du marché\\imaginer la mer,H,H,0.3085716581864323,0.6914283418135677
128,une libellule\\sur une libellule\\chaleur d'été,H,H,0.22690534598564815,0.7730946540143518
1744,soirée de brume-\\une note solitaire\\s'échappe d'un saxo,F,H,0.34611001724157153,0.6538899827584285
1659,Avec le mur détruit\\les mots aussi\\Se brisent,H,H,0.24976421809955374,0.7502357819004463
3214,nouvelle lune . . . \\le son mat\\d'une noix,F,H,0.2455580219034268,0.7544419780965732
2650,brouillard d'hiver -\\se chauffer à la voix\\de Bessie Smith,H,H,0.34908052401868006,0.6509194759813199
1163,colline nue—\\du verre brisé étincelle\\où le soleil se déplace,H,H,0.3295587534630565,0.6704412465369435
848,JOUR DE VENTE -\\un lever anticipée\\pour le sans-abri,H,H,0.3310747527241913,0.6689252472758087
173,nuages d'orage -\\elle repeint la cabane\\en gris anthracite,H,H,0.35047573394485765,0.6495242660551424
1057,Éclats rouges –\\le cognassier du japon\\réchauffe le jardin,F,H,0.2706496480176893,0.7293503519823107
715,équinoxe d'automne --\\le claquement\\d'un fil à marquer (contre le mur),F,H,0.21160180885596047,0.7883981911440395
779,il y a longtemps\\je jetais tes lettres\\empreintes dans la neige,H,H,0.27691199653343146,0.7230880034665685
161,ciel couvert --\\juste encore un jeu\\de solitaire,H,H,0.33385470211073787,0.6661452978892621
1508,les ombres du lilas\\escaladent le mur du jardin;\\se glissent dans les bois,H,H,0.2830022394023025,0.7169977605976975
1505,rénovation du placard--\\en retirant tous ses vêtements\\elle encloue le menuisier,F,H,0.31055979966162084,0.6894402003383792
199,la marque du sel\\sur son pantalon de ville -\\un homme à la mer,H,H,0.30164320085501406,0.6983567991449859
2245,tramway bondé\\à chaque station\\un arbre en fleur,F,H,0.36782658182079897,0.632173418179201
2528,Fin de l'année\\balayant les mouches\\du balcon,H,H,0.2831790728753447,0.7168209271246553
548,crépuscule -\\une dernière buse\\en cercles lents,H,H,0.27821564005984434,0.7217843599401557
1017,épiphanie -\\le cadeau d'une souris morte\\sur le seuil,H,H,0.30008072213167314,0.6999192778683269
1063,malgré\\les bombes et les mensonges\\les fleurs sauvages,F,H,0.40023303568918944,0.5997669643108106
139,dormant\\à côté du poisson orange -\\pleine lune de novembre,H,H,0.28329921386195756,0.7167007861380424
1273,quelqu'un marche\\autour de la maison -\\pluie de printemps,H,H,0.23275211417197517,0.7672478858280248
1261,Memorial Day --\\les étoiles obscursies\\par une fumée lointaine,H,H,0.3320409702719789,0.6679590297280211
3202,Seul dans ma nuit\\souvenir des lampions\\de mon enfance,H,H,0.2558579549841461,0.7441420450158539
228,endormi\\sur le sol du metro\\le soldat inconnu,H,H,0.3146299752785836,0.6853700247214164
896,matin d'hiver\\un long chemin de lumière\\coupe le jardin,H,H,0.3501097316445939,0.6498902683554061
499,sous l'épervier\\faisant le Saint Esprit :\\un tas de fumier,F,H,0.2931074358382789,0.7068925641617211
2265,"vite entrevue, ce soir,\\la plaque d'une\\Rue du vent",H,H,0.2885891212085657,0.7114108787914343
2382,bombes au phosphore --\\l'odeur de chair brûlée\\des crématoires,H,H,0.41241636241500435,0.5875836375849957
858,parking de l'hôpital -\\une bouffée de roses\\avant d'entrer,H,H,0.2978607564867619,0.7021392435132381
240,planté là\\par une petite amie --\\étoile filante,H,H,0.3196643826164902,0.6803356173835098
1673,28° jour\\en miroir sur le fleuve\\à nouveau la lune,H,H,0.36106941581293517,0.6389305841870648
2180,moins quarante-six\\la fumée de mon café\\réchauffe mon nez,F,H,0.22486694968234888,0.7751330503176511
2568,flambant neuf\\les pétales blancs\\du cerisier,F,H,0.4066127112726785,0.5933872887273215
824,Courrier du matin\\trois crocus jaunes\\sur un timbre,F,H,0.34276427989509617,0.6572357201049038
2493,long arrêt du train -\\les 33 cl d'Amsterdam Maximator\\descendent,H,H,0.2438126720146797,0.7561873279853203
3299,avec mon père \\parler d'apprendre à vieillir \\- l'odeur des clématites,H,H,0.31426652234697505,0.685733477653025
2230,escalier de pierre\\sur les marches usées elle foule\\deux ou trois nuages,F,H,0.292572881562397,0.707427118437603
504,Dans la brume\\surgit la joggeuse puis\\une bouffée de parfum,H,H,0.31146113099000394,0.6885388690099961
1298,des fleurs\\coupées précocement\\sur le trottoir,F,H,0.3635803282883565,0.6364196717116435
45,nuit chaude\\le string de la voisine sur la corde à linge,H,H,0.4260346151351293,0.5739653848648707
3128,l'arbre à papillons\\borde le cimetière -\\quelle chaleur,H,H,0.33303754006033626,0.6669624599396637
2279,plage familiale-\\les femmes font des pâtés\\et gardent leur maillot,H,H,0.36727640859617783,0.6327235914038222
854,passant devant leur maison vide -\\son petit baiser\\encore sur la vitre,H,H,0.28076742767106855,0.7192325723289315
1469,   ciel d'automne\\   des teintes de rose et de pourpre\\   champ de citrouilles,F,H,0.3585416306301553,0.6414583693698447
1131,reprenant le livre\\ouvert sur la table\\- quelques grains de sable,H,H,0.25575032607325354,0.7442496739267465
1534,hiver\\dans les yeux de grand-mère\\une ombre grise,F,H,0.36902612334467877,0.6309738766553212
0,nettoyage de printemps . . . \\je peins sur\\les moustiques de l'an dernier,F,H,0.33910305852343914,0.6608969414765609
48,Bouquet de fleurs\\Déposé contre un arbre\\Dans la pluie,H,H,0.3158941649010879,0.6841058350989121
2365,"chemises à repasser\\montagne de coton, soupir\\bruit de vapeur",H,H,0.31083626922957885,0.6891637307704211
1065,après la pluie\\sur le mur - tisse encore\\l'araignée,F,H,0.2933389731827949,0.7066610268172051
1704,deux mois et cent-vingt messages\\tes mots adorés,F,H,0.37388842616033946,0.6261115738396605
1958,Boules de neige\\ses gateaux de saisons\\mangés un par un,F,H,0.3283518047230104,0.6716481952769896
3174,Alambic -\\au dôme d'une mosquée\\Leïla le compare,H,H,0.2668972858617903,0.7331027141382097
1535,sonate de Bach\\le rouge à lèvres\\de la soliste,H,H,0.3119758411900053,0.6880241588099947
